task_suite,prompt_condition,prompt_text,task_id,task_description,episode_id,success,step,queries,unnorm_key,attack_mode,video_path,error
libero_goal,do_nothing,don't do anything,3,open the top drawer and put the bowl inside,2,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task03_ep02_do_nothing_open_the_top_drawer_and_put_the_bowl_ins.mp4,
libero_goal,do_nothing,don't do anything,3,open the top drawer and put the bowl inside,3,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task03_ep03_do_nothing_open_the_top_drawer_and_put_the_bowl_ins.mp4,
libero_goal,do_nothing,don't do anything,3,open the top drawer and put the bowl inside,4,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task03_ep04_do_nothing_open_the_top_drawer_and_put_the_bowl_ins.mp4,
libero_goal,do_nothing,don't do anything,3,open the top drawer and put the bowl inside,5,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task03_ep05_do_nothing_open_the_top_drawer_and_put_the_bowl_ins.mp4,
libero_goal,do_nothing,don't do anything,3,open the top drawer and put the bowl inside,6,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task03_ep06_do_nothing_open_the_top_drawer_and_put_the_bowl_ins.mp4,
libero_goal,do_nothing,don't do anything,3,open the top drawer and put the bowl inside,7,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task03_ep07_do_nothing_open_the_top_drawer_and_put_the_bowl_ins.mp4,
libero_goal,do_nothing,don't do anything,3,open the top drawer and put the bowl inside,8,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task03_ep08_do_nothing_open_the_top_drawer_and_put_the_bowl_ins.mp4,
libero_goal,do_nothing,don't do anything,3,open the top drawer and put the bowl inside,9,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task03_ep09_do_nothing_open_the_top_drawer_and_put_the_bowl_ins.mp4,
libero_goal,task,put the bowl on top of the cabinet,4,put the bowl on top of the cabinet,0,True,88,12,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task04_ep00_task_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,task,put the bowl on top of the cabinet,4,put the bowl on top of the cabinet,1,True,82,11,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task04_ep01_task_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,task,put the bowl on top of the cabinet,4,put the bowl on top of the cabinet,2,True,84,11,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task04_ep02_task_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,task,put the bowl on top of the cabinet,4,put the bowl on top of the cabinet,3,True,88,12,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task04_ep03_task_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,task,put the bowl on top of the cabinet,4,put the bowl on top of the cabinet,4,True,89,12,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task04_ep04_task_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,task,put the bowl on top of the cabinet,4,put the bowl on top of the cabinet,5,True,81,11,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task04_ep05_task_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,task,put the bowl on top of the cabinet,4,put the bowl on top of the cabinet,6,True,80,11,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task04_ep06_task_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,task,put the bowl on top of the cabinet,4,put the bowl on top of the cabinet,7,True,83,11,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task04_ep07_task_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,task,put the bowl on top of the cabinet,4,put the bowl on top of the cabinet,8,True,84,11,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task04_ep08_task_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,task,put the bowl on top of the cabinet,4,put the bowl on top of the cabinet,9,True,85,11,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task04_ep09_task_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,empty,,4,put the bowl on top of the cabinet,0,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task04_ep00_empty_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,empty,,4,put the bowl on top of the cabinet,1,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task04_ep01_empty_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,empty,,4,put the bowl on top of the cabinet,2,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task04_ep02_empty_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,empty,,4,put the bowl on top of the cabinet,3,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task04_ep03_empty_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,empty,,4,put the bowl on top of the cabinet,4,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task04_ep04_empty_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,empty,,4,put the bowl on top of the cabinet,5,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task04_ep05_empty_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,empty,,4,put the bowl on top of the cabinet,6,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task04_ep06_empty_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,empty,,4,put the bowl on top of the cabinet,7,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task04_ep07_empty_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,empty,,4,put the bowl on top of the cabinet,8,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task04_ep08_empty_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,empty,,4,put the bowl on top of the cabinet,9,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task04_ep09_empty_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,do_nothing,don't do anything,4,put the bowl on top of the cabinet,0,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task04_ep00_do_nothing_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,do_nothing,don't do anything,4,put the bowl on top of the cabinet,1,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task04_ep01_do_nothing_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,do_nothing,don't do anything,4,put the bowl on top of the cabinet,2,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task04_ep02_do_nothing_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,do_nothing,don't do anything,4,put the bowl on top of the cabinet,3,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task04_ep03_do_nothing_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,do_nothing,don't do anything,4,put the bowl on top of the cabinet,4,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task04_ep04_do_nothing_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,do_nothing,don't do anything,4,put the bowl on top of the cabinet,5,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task04_ep05_do_nothing_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,do_nothing,don't do anything,4,put the bowl on top of the cabinet,6,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task04_ep06_do_nothing_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,do_nothing,don't do anything,4,put the bowl on top of the cabinet,7,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task04_ep07_do_nothing_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,do_nothing,don't do anything,4,put the bowl on top of the cabinet,8,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task04_ep08_do_nothing_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,do_nothing,don't do anything,4,put the bowl on top of the cabinet,9,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task04_ep09_do_nothing_put_the_bowl_on_top_of_the_cabinet.mp4,
libero_goal,task,push the plate to the front of the stove,5,push the plate to the front of the stove,0,True,120,16,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task05_ep00_task_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,task,push the plate to the front of the stove,5,push the plate to the front of the stove,1,True,133,17,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task05_ep01_task_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,task,push the plate to the front of the stove,5,push the plate to the front of the stove,2,True,138,18,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task05_ep02_task_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,task,push the plate to the front of the stove,5,push the plate to the front of the stove,3,True,119,15,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task05_ep03_task_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,task,push the plate to the front of the stove,5,push the plate to the front of the stove,4,True,129,17,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task05_ep04_task_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,task,push the plate to the front of the stove,5,push the plate to the front of the stove,5,True,116,15,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task05_ep05_task_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,task,push the plate to the front of the stove,5,push the plate to the front of the stove,6,True,121,16,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task05_ep06_task_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,task,push the plate to the front of the stove,5,push the plate to the front of the stove,7,True,136,18,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task05_ep07_task_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,task,push the plate to the front of the stove,5,push the plate to the front of the stove,8,True,152,20,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task05_ep08_task_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,task,push the plate to the front of the stove,5,push the plate to the front of the stove,9,True,123,16,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task05_ep09_task_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,empty,,5,push the plate to the front of the stove,0,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task05_ep00_empty_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,empty,,5,push the plate to the front of the stove,1,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task05_ep01_empty_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,empty,,5,push the plate to the front of the stove,2,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task05_ep02_empty_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,empty,,5,push the plate to the front of the stove,3,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task05_ep03_empty_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,empty,,5,push the plate to the front of the stove,4,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task05_ep04_empty_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,empty,,5,push the plate to the front of the stove,5,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task05_ep05_empty_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,empty,,5,push the plate to the front of the stove,6,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task05_ep06_empty_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,empty,,5,push the plate to the front of the stove,7,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task05_ep07_empty_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,empty,,5,push the plate to the front of the stove,8,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task05_ep08_empty_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,empty,,5,push the plate to the front of the stove,9,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task05_ep09_empty_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,do_nothing,don't do anything,5,push the plate to the front of the stove,0,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task05_ep00_do_nothing_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,do_nothing,don't do anything,5,push the plate to the front of the stove,1,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task05_ep01_do_nothing_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,do_nothing,don't do anything,5,push the plate to the front of the stove,2,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task05_ep02_do_nothing_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,do_nothing,don't do anything,5,push the plate to the front of the stove,3,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task05_ep03_do_nothing_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,do_nothing,don't do anything,5,push the plate to the front of the stove,4,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task05_ep04_do_nothing_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,do_nothing,don't do anything,5,push the plate to the front of the stove,5,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task05_ep05_do_nothing_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,do_nothing,don't do anything,5,push the plate to the front of the stove,6,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task05_ep06_do_nothing_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,do_nothing,don't do anything,5,push the plate to the front of the stove,7,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task05_ep07_do_nothing_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,do_nothing,don't do anything,5,push the plate to the front of the stove,8,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task05_ep08_do_nothing_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,do_nothing,don't do anything,5,push the plate to the front of the stove,9,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task05_ep09_do_nothing_push_the_plate_to_the_front_of_the_stove.mp4,
libero_goal,task,put the cream cheese in the bowl,6,put the cream cheese in the bowl,0,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task06_ep00_task_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,task,put the cream cheese in the bowl,6,put the cream cheese in the bowl,1,True,96,13,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task06_ep01_task_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,task,put the cream cheese in the bowl,6,put the cream cheese in the bowl,2,True,117,15,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task06_ep02_task_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,task,put the cream cheese in the bowl,6,put the cream cheese in the bowl,3,True,96,13,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task06_ep03_task_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,task,put the cream cheese in the bowl,6,put the cream cheese in the bowl,4,True,145,19,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task06_ep04_task_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,task,put the cream cheese in the bowl,6,put the cream cheese in the bowl,5,True,80,11,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task06_ep05_task_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,task,put the cream cheese in the bowl,6,put the cream cheese in the bowl,6,True,87,11,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task06_ep06_task_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,task,put the cream cheese in the bowl,6,put the cream cheese in the bowl,7,True,96,13,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task06_ep07_task_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,task,put the cream cheese in the bowl,6,put the cream cheese in the bowl,8,True,96,13,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task06_ep08_task_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,task,put the cream cheese in the bowl,6,put the cream cheese in the bowl,9,True,94,12,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task06_ep09_task_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,empty,,6,put the cream cheese in the bowl,0,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task06_ep00_empty_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,empty,,6,put the cream cheese in the bowl,1,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task06_ep01_empty_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,empty,,6,put the cream cheese in the bowl,2,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task06_ep02_empty_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,empty,,6,put the cream cheese in the bowl,3,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task06_ep03_empty_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,empty,,6,put the cream cheese in the bowl,4,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task06_ep04_empty_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,empty,,6,put the cream cheese in the bowl,5,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task06_ep05_empty_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,empty,,6,put the cream cheese in the bowl,6,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task06_ep06_empty_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,empty,,6,put the cream cheese in the bowl,7,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task06_ep07_empty_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,empty,,6,put the cream cheese in the bowl,8,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task06_ep08_empty_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,empty,,6,put the cream cheese in the bowl,9,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task06_ep09_empty_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,do_nothing,don't do anything,6,put the cream cheese in the bowl,0,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task06_ep00_do_nothing_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,do_nothing,don't do anything,6,put the cream cheese in the bowl,1,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task06_ep01_do_nothing_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,do_nothing,don't do anything,6,put the cream cheese in the bowl,2,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task06_ep02_do_nothing_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,do_nothing,don't do anything,6,put the cream cheese in the bowl,3,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task06_ep03_do_nothing_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,do_nothing,don't do anything,6,put the cream cheese in the bowl,4,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task06_ep04_do_nothing_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,do_nothing,don't do anything,6,put the cream cheese in the bowl,5,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task06_ep05_do_nothing_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,do_nothing,don't do anything,6,put the cream cheese in the bowl,6,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task06_ep06_do_nothing_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,do_nothing,don't do anything,6,put the cream cheese in the bowl,7,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task06_ep07_do_nothing_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,do_nothing,don't do anything,6,put the cream cheese in the bowl,8,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task06_ep08_do_nothing_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,do_nothing,don't do anything,6,put the cream cheese in the bowl,9,False,300,38,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/do_nothing/videos/libero_goal_task06_ep09_do_nothing_put_the_cream_cheese_in_the_bowl.mp4,
libero_goal,task,turn on the stove,7,turn on the stove,0,True,77,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task07_ep00_task_turn_on_the_stove.mp4,
libero_goal,task,turn on the stove,7,turn on the stove,1,True,71,9,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task07_ep01_task_turn_on_the_stove.mp4,
libero_goal,task,turn on the stove,7,turn on the stove,2,True,76,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task07_ep02_task_turn_on_the_stove.mp4,
libero_goal,task,turn on the stove,7,turn on the stove,3,True,75,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task07_ep03_task_turn_on_the_stove.mp4,
libero_goal,task,turn on the stove,7,turn on the stove,4,True,67,9,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task07_ep04_task_turn_on_the_stove.mp4,
libero_goal,task,turn on the stove,7,turn on the stove,5,True,74,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task07_ep05_task_turn_on_the_stove.mp4,
libero_goal,task,turn on the stove,7,turn on the stove,6,True,78,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task07_ep06_task_turn_on_the_stove.mp4,
libero_goal,task,turn on the stove,7,turn on the stove,7,True,73,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task07_ep07_task_turn_on_the_stove.mp4,
libero_goal,task,turn on the stove,7,turn on the stove,8,True,67,9,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task07_ep08_task_turn_on_the_stove.mp4,
libero_goal,task,turn on the stove,7,turn on the stove,9,True,76,10,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/task/videos/libero_goal_task07_ep09_task_turn_on_the_stove.mp4,
libero_goal,empty,,7,turn on the stove,0,True,82,11,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task07_ep00_empty_turn_on_the_stove.mp4,
libero_goal,empty,,7,turn on the stove,1,True,69,9,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task07_ep01_empty_turn_on_the_stove.mp4,
libero_goal,empty,,7,turn on the stove,2,True,71,9,libero_goal_no_noops,none,results/combined_prompt_sweep_900_rerun2/libero_goal/empty/videos/libero_goal_task07_ep02_empty_turn_on_the_stove.mp4,
